-3.481759121,-3.468094307,-3.456156845,-3.445425415,-3.439225152,-3.438522912,-3.441601154,-3.448054232,-3.458419914,-3.467940082,-3.47291791,-3.467797384,-3.450475106,-3.420281177,-3.370298607,-3.310490744,-3.261979852,-3.229606436,-3.20333382,-3.175807692,-3.143029049,-3.110982453,-3.127975535,-3.212815241,-3.357355728,-3.511425456,-3.632449156,-3.750877033,-3.828306516,-3.836094294,-3.79348945,-3.754752486,-3.742301104,-3.750011403,-3.778970617,-3.836997652,-3.911179925,-3.985586134,-4.052410373,-4.112558323,-4.16033518,-4.185841045,-4.19399113,-4.185906108,-4.14554235,-4.07591551,-4.009935897,-3.979470262,-3.974710656,-3.976374177,-3.981286824,-3.991966731,-3.953901062,-3.776130887,-3.464348965,-3.262453761,-3.130127463,-3.034869454,-2.969491458,-2.941668986,-2.941261918,-2.953616797,-2.98058428,-3.013624982,-3.039716106,-3.052931076,-3.056946916,-3.059661481,-3.064186318,-3.067431442,-3.066710847,-3.062920694,-3.052952157,-3.0396513,-3.036612718,-3.054087774,-3.086676706,-3.117375271,-3.140405228,-3.153860646,-3.141299796,-3.094581969,-3.047013924,-3.036390748,-3.068992444,-3.119659689,-3.14486062,-3.133520816,-3.107855837,-3.086592724,-3.07051277,-3.055699199,-3.050007926,-3.051908111,-3.056803281,-3.048934609,-3.015668464,-2.978775284,-2.960769063,-2.961800032,-2.975545653,-2.998597519,-3.023756158,-3.042047996,-3.047940582,-3.05739671,-3.069445594,-3.066759308,-3.05487418,-3.03334262,-2.988569411,-2.926088724,-2.859188733,-2.793556314,-2.725883418,-2.65465031,-2.579578045,-2.501584203,-2.427028087,-2.363268383,-2.316596717,-2.273653621,-2.23317496,-2.193403589,-2.157091122,-2.116281752,-2.068936585,-2.026072434
-3.506639871,-3.49469031,-3.486793762,-3.481445451,-3.476089291,-3.467553889,-3.456490112,-3.446702808,-3.441199986,-3.438170816,-3.428931034,-3.414912503,-3.400052027,-3.371329371,-3.327584452,-3.276547541,-3.231552242,-3.19831973,-3.169192233,-3.136690331,-3.098792679,-3.06233324,-3.04751656,-3.098062906,-3.21777755,-3.345686238,-3.440382891,-3.506961523,-3.551397862,-3.559421354,-3.542532191,-3.537790803,-3.566875028,-3.62097847,-3.690936801,-3.768293512,-3.859221785,-3.931780351,-3.96053569,-3.951717123,-3.931354819,-3.907467066,-3.881350329,-3.849995298,-3.802759522,-3.740139712,-3.697933664,-3.704140815,-3.770324539,-3.817028899,-3.788351812,-3.686672434,-3.556038233,-3.398575751,-3.248744493,-3.133276095,-3.056826371,-3.007507715,-2.976891967,-2.966969866,-2.974626299,-2.989306767,-3.012283872,-3.037254652,-3.057416044,-3.06762676,-3.070204098,-3.071235128,-3.070238368,-3.068377065,-3.067895079,-3.067184159,-3.057454645,-3.039969615,-3.030671738,-3.041900935,-3.066581708,-3.089033483,-3.106983987,-3.125190643,-3.119562677,-3.079041672,-3.038168054,-3.032816977,-3.067753843,-3.114202199,-3.134402897,-3.11923881,-3.087790678,-3.058233214,-3.037059273,-3.015557402,-2.998071619,-2.99390375,-2.990257027,-2.968834293,-2.942053004,-2.910313084,-2.885251183,-2.888855478,-2.912061442,-2.936124156,-2.976931231,-3.026783464,-3.072629337,-3.106528293,-3.120903153,-3.132184807,-3.12947745,-3.110207763,-3.082154775,-3.037478607,-2.983638876,-2.925522816,-2.864758231,-2.798517448,-2.725242319,-2.64467924,-2.565671097,-2.502957924,-2.446926193,-2.401037901,-2.359824399,-2.329229277,-2.305453273,-2.274990385,-2.233494086,-2.189242019
-3.520482586,-3.516303955,-3.517527279,-3.51844795,-3.511898885,-3.490448273,-3.458995102,-3.431226904,-3.409065509,-3.387280657,-3.369862985,-3.355361983,-3.340565042,-3.319507776,-3.286585382,-3.249048865,-3.213343317,-3.181493817,-3.149923941,-3.115123535,-3.07149578,-3.025839877,-2.99518791,-3.018200275,-3.102482907,-3.195676014,-3.264355769,-3.309853539,-3.346049873,-3.364825507,-3.375734215,-3.401780239,-3.460328862,-3.534151779,-3.604361623,-3.66010348,-3.72111198,-3.760489836,-3.757119245,-3.71779612,-3.669511657,-3.624440982,-3.583765643,-3.544857704,-3.502424069,-3.459125771,-3.444855643,-3.480982785,-3.588167187,-3.692335005,-3.666256319,-3.519233581,-3.379088318,-3.260700728,-3.172570933,-3.09441392,-3.048887871,-3.025848645,-3.013368949,-3.015593052,-3.028558332,-3.044214114,-3.060006172,-3.075451088,-3.084826143,-3.087005654,-3.08547018,-3.084735222,-3.082010495,-3.078133376,-3.074005775,-3.066013142,-3.053363147,-3.039630021,-3.02953078,-3.024396912,-3.025899075,-3.038716967,-3.060968609,-3.083707525,-3.090488527,-3.075952096,-3.058892751,-3.058417571,-3.078942448,-3.107992004,-3.118528279,-3.101462424,-3.070790947,-3.038624271,-3.006885544,-2.974571923,-2.941735357,-2.918942577,-2.902068238,-2.87752547,-2.84839375,-2.818087981,-2.803780222,-2.805021926,-2.818825356,-2.855417163,-2.91267491,-2.976786554,-3.037988976,-3.096040781,-3.144050411,-3.173982977,-3.181232765,-3.165796008,-3.139175478,-3.102149518,-3.06519178,-3.025432513,-2.97691142,-2.917465727,-2.849629775,-2.778847664,-2.710608244,-2.639909575,-2.58153024,-2.526195455,-2.479980075,-2.451548745,-2.435006616,-2.415574193,-2.384350693,-2.346943003
-3.530969002,-3.540368251,-3.557361171,-3.569565498,-3.565750994,-3.532948526,-3.479831899,-3.433959372,-3.396230806,-3.359523446,-3.332758548,-3.315641959,-3.298239337,-3.278948961,-3.255693223,-3.230951427,-3.205250664,-3.176951007,-3.145033364,-3.106286616,-3.058378154,-3.009581423,-2.979510468,-2.99049819,-3.041374486,-3.104072321,-3.15540113,-3.19677949,-3.232555095,-3.260657283,-3.291028287,-3.33479413,-3.406371827,-3.485235025,-3.540465833,-3.560123263,-3.563937216,-3.553134235,-3.527373196,-3.492147724,-3.456543144,-3.426895456,-3.403036644,-3.384229836,-3.3666694,-3.349570507,-3.349163682,-3.388227195,-3.482116446,-3.605322523,-3.585007387,-3.435633162,-3.32370344,-3.236825601,-3.158587439,-3.098910013,-3.07213993,-3.068773331,-3.071170509,-3.074161055,-3.083167366,-3.09385728,-3.105610324,-3.117549663,-3.125058912,-3.125072065,-3.116039664,-3.105608446,-3.097857628,-3.089865098,-3.079469751,-3.07156115,-3.061104701,-3.047143745,-3.032856373,-3.018922436,-3.006050674,-3.005632947,-3.013083507,-3.03160018,-3.051256757,-3.061393497,-3.064039782,-3.066057019,-3.073368821,-3.089574605,-3.097067804,-3.081362302,-3.052245529,-3.020245166,-2.977018085,-2.927038122,-2.883120717,-2.840661869,-2.808868015,-2.784551235,-2.754142293,-2.733555849,-2.732542827,-2.741443055,-2.752338384,-2.792982473,-2.855315103,-2.927570348,-2.990333871,-3.052802032,-3.111369692,-3.154162935,-3.165447082,-3.154969747,-3.135426003,-3.113401456,-3.083731493,-3.048807778,-3.00659277,-2.956077137,-2.904288563,-2.846542383,-2.786214042,-2.732679808,-2.68302699,-2.632244378,-2.590927554,-2.561337881,-2.540738769,-2.519651552,-2.4913344,-2.458469616
-3.595327442,-3.621140706,-3.655920634,-3.67637348,-3.670166957,-3.618367142,-3.531123415,-3.4460722,-3.396341755,-3.357454537,-3.321572999,-3.295542481,-3.278547444,-3.261714813,-3.243360748,-3.223790812,-3.201166977,-3.174622267,-3.1450295,-3.109939777,-3.065820943,-3.020686762,-2.987242381,-2.980698863,-3.003224343,-3.041344965,-3.081520952,-3.126824867,-3.171678358,-3.210735941,-3.252493697,-3.303533364,-3.374169277,-3.448749066,-3.494602507,-3.499861089,-3.480707308,-3.455840895,-3.427869662,-3.397736664,-3.366647892,-3.341940589,-3.324759461,-3.310751945,-3.299088697,-3.288712138,-3.290106018,-3.321382348,-3.391989574,-3.474427277,-3.464333398,-3.369571334,-3.289283832,-3.225134782,-3.165427498,-3.126455278,-3.111352596,-3.117553013,-3.13024908,-3.137316529,-3.139357051,-3.142701531,-3.150689261,-3.159478214,-3.164148461,-3.161324036,-3.154327484,-3.141739687,-3.12395713,-3.108517259,-3.097027728,-3.089734906,-3.079747063,-3.064835635,-3.046502178,-3.021446942,-3.014729423,-2.996610796,-2.989320472,-2.992521704,-3.002026711,-3.011199077,-3.023366671,-3.034954873,-3.048470675,-3.056933406,-3.060549413,-3.056699513,-3.043486293,-3.006629983,-2.954025891,-2.957755507,-3.008809917,-3.032730927,-3.030252693,-2.995370355,-2.929727949,-2.851926802,-2.771416065,-2.718279997,-2.714567038,-2.744597291,-2.797874765,-2.863500709,-2.924505355,-2.982588079,-3.045879399,-3.092618195,-3.111424724,-3.106963837,-3.089783173,-3.067047474,-3.043508215,-3.013237257,-2.975948302,-2.932539438,-2.88876436,-2.847236345,-2.809313557,-2.778926148,-2.740708052,-2.70210357,-2.666752936,-2.637606185,-2.611236749,-2.583764623,-2.554477674,-2.527312726
-3.634293882,-3.675579841,-3.724695894,-3.75059771,-3.744644053,-3.683905995,-3.578558371,-3.471114648,-3.396965775,-3.353124784,-3.313473158,-3.285802175,-3.274168595,-3.259540947,-3.24086941,-3.224664943,-3.205879031,-3.183037243,-3.156169635,-3.125047558,-3.089020087,-3.054596632,-3.026595695,-3.007681158,-3.003667281,-3.015226259,-3.045012857,-3.087239087,-3.13122639,-3.177926602,-3.229791941,-3.288341374,-3.356057884,-3.416558089,-3.454041967,-3.454168963,-3.430749442,-3.401423708,-3.37396347,-3.350127622,-3.324675631,-3.302095244,-3.28287729,-3.269085253,-3.260674052,-3.257801236,-3.262710133,-3.283596608,-3.322535111,-3.356422519,-3.349471116,-3.301698,-3.2508794,-3.214757729,-3.19074591,-3.175625903,-3.173239107,-3.17796782,-3.184959078,-3.192945478,-3.194363987,-3.195315588,-3.196742119,-3.199331928,-3.201178522,-3.200177194,-3.195020717,-3.186382883,-3.175383044,-3.154996185,-3.133532927,-3.111559378,-3.095303632,-3.082542771,-3.070259429,-3.076129155,-3.196957012,-3.248317672,-3.206235605,-3.123093116,-3.038980054,-2.98867347,-2.991597925,-3.004272796,-3.013715755,-3.034038214,-3.035902915,-3.033165202,-3.022553973,-2.99867544,-3.072418731,-3.196358371,-3.288009069,-3.330688765,-3.346500582,-3.307899253,-3.191603915,-3.0481562,-2.936170749,-2.851751558,-2.797155583,-2.751148981,-2.765663064,-2.825189932,-2.880198442,-2.939662379,-3.001460984,-3.044830141,-3.055384039,-3.038934476,-3.016612501,-2.994711927,-2.974529562,-2.949499093,-2.916605188,-2.878310873,-2.838620122,-2.804209951,-2.779206594,-2.757309265,-2.731821562,-2.703777992,-2.679030887,-2.6564678,-2.632949566,-2.610544769,-2.589325547,-2.572361772
-3.588512,-3.634438901,-3.692522173,-3.732111538,-3.738517693,-3.68460965,-3.581961293,-3.47716999,-3.40101183,-3.356118765,-3.317978142,-3.294694998,-3.279364421,-3.265151892,-3.249678933,-3.233775534,-3.215760623,-3.198847036,-3.183380784,-3.165305982,-3.1452452,-3.126978858,-3.10980601,-3.088283019,-3.070535159,-3.0634262,-3.07430722,-3.099258832,-3.130067259,-3.165825066,-3.207622787,-3.255531832,-3.310116372,-3.359965182,-3.391406218,-3.396390488,-3.383642937,-3.36429814,-3.343397237,-3.321506032,-3.300785825,-3.283917255,-3.270884771,-3.261169905,-3.256456642,-3.257904422,-3.261414031,-3.270442865,-3.28259832,-3.291092672,-3.285043205,-3.263963254,-3.241225781,-3.229450641,-3.225907717,-3.224845528,-3.227453218,-3.235563984,-3.240984997,-3.241187603,-3.241094474,-3.239346488,-3.238669798,-3.238542058,-3.236602908,-3.234165128,-3.236424105,-3.238329318,-3.234929233,-3.206417602,-3.179642889,-3.15591576,-3.128330796,-3.110556761,-3.100676348,-3.161421755,-3.342727531,-3.444407241,-3.43921152,-3.386966285,-3.314744634,-3.213967444,-3.114781875,-3.046143678,-3.024128382,-3.024977888,-3.051614541,-3.088152844,-3.127756559,-3.188815703,-3.307764177,-3.451969018,-3.555292758,-3.598688568,-3.604366183,-3.546450777,-3.396742043,-3.205800496,-3.043345983,-2.945194099,-2.871579492,-2.797139582,-2.778286096,-2.838016984,-2.903457752,-2.959504495,-2.999495769,-3.025967353,-3.014279043,-2.969419699,-2.926537068,-2.903469156,-2.886558529,-2.87103073,-2.845013719,-2.803320732,-2.76203945,-2.732127801,-2.708488907,-2.684744576,-2.669506974,-2.660966998,-2.650106808,-2.634290004,-2.618683321,-2.608396362,-2.602332225,-2.594409719
-3.523876798,-3.566281039,-3.631502275,-3.69153332,-3.718506823,-3.677791535,-3.583432076,-3.486677017,-3.416502697,-3.378809538,-3.34917547,-3.327307874,-3.309272776,-3.289201018,-3.270832643,-3.253625437,-3.237249868,-3.228199402,-3.225601749,-3.221816385,-3.217335188,-3.216778473,-3.21440725,-3.194495999,-3.165121025,-3.142286899,-3.142432701,-3.155747262,-3.173046882,-3.195391884,-3.225778956,-3.25935454,-3.290684312,-3.316281848,-3.32962965,-3.334713666,-3.334950663,-3.330443835,-3.322131929,-3.312794489,-3.305235885,-3.298137103,-3.291240197,-3.283120039,-3.278981304,-3.280959554,-3.286053741,-3.291391613,-3.292323015,-3.288488322,-3.280709655,-3.271354625,-3.262959534,-3.259193191,-3.264095825,-3.26991727,-3.273263817,-3.275162533,-3.274896695,-3.272303343,-3.27181427,-3.270639731,-3.269861487,-3.268300557,-3.26583407,-3.267095919,-3.27318463,-3.333089513,-3.374514754,-3.364579298,-3.335306665,-3.282819057,-3.201617477,-3.14371416,-3.129700741,-3.223423053,-3.400895934,-3.524014859,-3.564626627,-3.569117013,-3.539019609,-3.456907165,-3.355416173,-3.285772899,-3.263900696,-3.269957396,-3.301210809,-3.347958625,-3.404306533,-3.480696626,-3.59071866,-3.714564728,-3.805717302,-3.837510775,-3.81833773,-3.730697725,-3.548299447,-3.315225041,-3.121831838,-2.997483436,-2.902718322,-2.817830725,-2.81964771,-2.876718693,-2.93436955,-2.981978925,-3.011558887,-3.018343452,-2.976483573,-2.904799435,-2.844858822,-2.822176931,-2.816613084,-2.805893072,-2.77865734,-2.738935519,-2.701691791,-2.670029106,-2.645760084,-2.629104937,-2.617008777,-2.611111346,-2.606524919,-2.600677597,-2.595611114,-2.595130591,-2.597623092,-2.598293269
-3.497208175,-3.540281488,-3.614801636,-3.692231334,-3.735572664,-3.704375778,-3.61465577,-3.522972592,-3.464347197,-3.438744729,-3.418196277,-3.394036327,-3.367854577,-3.338059554,-3.313717458,-3.296017589,-3.28234631,-3.282476881,-3.29381196,-3.304277998,-3.312037983,-3.324445646,-3.332041363,-3.321000748,-3.293866728,-3.271834612,-3.273407866,-3.286271504,-3.300150775,-3.314973848,-3.336735162,-3.357373148,-3.368063184,-3.366173555,-3.356333897,-3.351553092,-3.350888831,-3.348426848,-3.343306428,-3.340335268,-3.339582121,-3.339465813,-3.339874813,-3.337552157,-3.334251467,-3.33050393,-3.329037969,-3.328246685,-3.325911501,-3.320342938,-3.312753826,-3.306728127,-3.301949324,-3.300062315,-3.306142561,-3.316615913,-3.32073993,-3.314856847,-3.306854648,-3.301323474,-3.300261936,-3.298812133,-3.298961762,-3.298573565,-3.298363068,-3.300627737,-3.307956061,-3.396869806,-3.459359351,-3.46840402,-3.443730877,-3.380925382,-3.272874458,-3.190910309,-3.169416125,-3.25033335,-3.381778825,-3.493813336,-3.573617165,-3.636522817,-3.655278094,-3.609055358,-3.53382813,-3.485542648,-3.481279309,-3.509513935,-3.551706655,-3.61403999,-3.691811697,-3.778160004,-3.880609676,-3.982757054,-4.043685596,-4.03087477,-3.958329714,-3.822940973,-3.603046955,-3.341800225,-3.133228437,-2.991211028,-2.885742262,-2.820612777,-2.858406232,-2.915212908,-2.956245008,-2.983908469,-3.000472649,-2.9869067,-2.932215848,-2.857465472,-2.797120139,-2.770591196,-2.764472256,-2.751817594,-2.72687471,-2.697035249,-2.670471541,-2.640962695,-2.611105434,-2.600029033,-2.58727497,-2.575366319,-2.567546868,-2.566803083,-2.569513319,-2.574323455,-2.578883802,-2.585444933
-3.502909111,-3.553862818,-3.640903566,-3.730183082,-3.781212372,-3.752665719,-3.660186816,-3.56818366,-3.526940486,-3.522652294,-3.523218651,-3.49920165,-3.453111381,-3.404109518,-3.369049166,-3.350980946,-3.342874197,-3.350684884,-3.371458537,-3.394551267,-3.411047996,-3.427763781,-3.43953908,-3.433844786,-3.417102474,-3.408279333,-3.413598229,-3.432406418,-3.452067503,-3.464833585,-3.475358564,-3.481839451,-3.475423852,-3.455070407,-3.427809444,-3.407588582,-3.39813682,-3.39050477,-3.385828537,-3.388135377,-3.390897579,-3.394702507,-3.396615527,-3.395663101,-3.391920627,-3.388028722,-3.3864305,-3.383295457,-3.378460286,-3.368411152,-3.358846217,-3.352401283,-3.346598785,-3.349298162,-3.356204599,-3.363739519,-3.364104455,-3.355050066,-3.345751251,-3.341675221,-3.338511298,-3.338545117,-3.337921356,-3.338887536,-3.342532719,-3.343793355,-3.358516828,-3.412876938,-3.431225215,-3.409252586,-3.365702102,-3.304206305,-3.215798474,-3.165154705,-3.142339936,-3.155854949,-3.221152486,-3.297049938,-3.393651537,-3.489113344,-3.554271505,-3.576408199,-3.583779524,-3.611072973,-3.662052763,-3.730811849,-3.810028684,-3.907946068,-4.007629709,-4.10128976,-4.193423025,-4.272164279,-4.279687922,-4.175514279,-4.004537411,-3.79269422,-3.533050027,-3.275248851,-3.061279804,-2.915006952,-2.87863607,-2.901532753,-2.940759354,-2.965156902,-2.969726485,-2.971931218,-2.977022633,-2.954765097,-2.89703835,-2.822729459,-2.775888825,-2.753597319,-2.735433402,-2.717207344,-2.701603438,-2.677912881,-2.64434632,-2.617197945,-2.599084463,-2.573594962,-2.561231134,-2.549916555,-2.542545389,-2.537640767,-2.537910025,-2.545605013,-2.552325955,-2.551790841
